trade_id,entry_timestamp,exit_timestamp,entry_zscore,entry_signal,entry_beta,entry_spread,direction,position_usdt,leg_a_usdt,leg_b_usdt,kelly_fraction,signal_strength,stop_zscore,target_zscore,min_hold_hours,exit_zscore,exit_reason,hours_held,partial_pnl_usdt,gross_pnl_pct,fee_cost_pct,net_pnl_pct,net_pnl_usdt,max_adverse_zscore,max_favorable_zscore,prediction_error_at_entry,beta_uncertainty_at_entry,is_winner
609,2023-01-17 07:00:00+00:00,2023-01-17 09:00:00+00:00,2.5918,-2.5918,0.6636,0.025123,SHORT_SPREAD,1784.21,1072.48,711.74,0.1377,NORMAL,4.0918,-0.2592,31.1,1.7102,TIMESTOP,2.0,0.0,0.007729,0.003,0.004729,8.44,1.6151,2.5918,0.025123,0.004147,True
610,2023-01-17 21:00:00+00:00,2023-01-17 23:00:00+00:00,-2.7141,2.7141,0.6693,-0.022388,LONG_SPREAD,1868.37,1119.23,749.14,0.1377,NORMAL,4.2141,0.2714,32.57,-1.3898,TIMESTOP,2.0,0.0,0.011956,0.003,0.008956,16.73,-1.3898,-2.7141,-0.022388,0.004091,True
611,2023-01-18 14:00:00+00:00,2023-01-18 16:00:00+00:00,2.1452,-2.1452,0.6684,0.02184,SHORT_SPREAD,738.38,442.56,295.83,0.1377,NORMAL,3.6452,-0.2145,25.74,-0.8329,TIMESTOP,2.0,18.61,0.027405,0.003,0.024405,36.63,-0.8329,2.1452,0.02184,0.004097,True
612,2023-01-22 20:00:00+00:00,2023-01-22 22:00:00+00:00,-2.0341,2.0341,0.6939,-0.016443,LONG_SPREAD,1400.28,826.68,573.6,0.1377,NORMAL,3.5341,0.2034,24.41,-1.2758,TIMESTOP,2.0,0.0,0.006992,0.003,0.003992,5.59,-1.1634,-2.0341,-0.016443,0.003903,True
613,2023-01-23 15:00:00+00:00,2023-01-23 17:00:00+00:00,3.3326,-3.3326,0.6979,0.033824,SHORT_SPREAD,2294.15,1351.16,942.99,0.1377,STRONG,4.8326,-0.3333,39.99,2.5663,TIMESTOP,2.0,0.0,0.006892,0.003,0.003892,8.93,2.2291,3.3326,0.033824,0.003904,True
614,2023-01-23 18:00:00+00:00,2023-01-23 20:00:00+00:00,3.5368,-3.5368,0.7051,0.03671,SHORT_SPREAD,2434.76,1427.91,1006.85,0.1377,STRONG,5.0,-0.3537,42.44,1.7851,TIMESTOP,2.0,0.0,0.016718,0.003,0.013718,33.4,1.7851,3.5368,0.03671,0.003908,True
615,2023-02-02 16:00:00+00:00,2023-02-02 18:00:00+00:00,2.0523,-2.0523,0.723,0.022254,SHORT_SPREAD,706.39,409.97,296.42,0.1377,NORMAL,3.5523,-0.2052,24.63,0.8732,TIMESTOP,2.0,8.05,0.011896,0.003,0.008896,14.33,0.7762,2.0523,0.022254,0.003805,True
616,2023-02-03 05:00:00+00:00,2023-02-03 07:00:00+00:00,2.0432,-2.0432,0.7303,0.022314,SHORT_SPREAD,703.26,406.44,296.82,0.1377,NORMAL,3.5432,-0.2043,24.52,0.4131,TIMESTOP,2.0,7.16,0.016557,0.003,0.013557,16.7,0.4131,2.0432,0.022314,0.003851,True
617,2023-02-09 07:00:00+00:00,2023-02-09 09:00:00+00:00,-5.0,5.0,0.7392,-0.03937,LONG_SPREAD,3000.0,1724.88,1275.12,0.1377,STRONG,5.0,0.5,60.0,-2.6454,TIMESTOP,2.0,0.0,0.02105,0.003,0.01805,54.15,-2.6454,-5.0,-0.03937,0.00397,True
618,2023-02-09 14:00:00+00:00,2023-02-09 16:00:00+00:00,-2.5173,2.5173,0.719,-0.017987,LONG_SPREAD,866.45,504.04,362.4,0.1377,NORMAL,4.0173,0.2517,30.21,-1.8624,TIMESTOP,2.0,12.89,0.004769,0.003,0.001769,14.42,-0.3157,-2.5173,-0.017987,0.003668,True
619,2023-02-09 17:00:00+00:00,2023-02-09 19:00:00+00:00,-2.0519,2.0519,0.7163,-0.014717,LONG_SPREAD,1412.56,823.02,589.54,0.1377,NORMAL,3.5519,0.2052,24.62,-4.1852,STOPLOSS,2.0,0.0,-0.016657,0.003,-0.019657,-27.77,-2.0519,-4.1852,-0.014717,0.003665,False
620,2023-02-09 20:00:00+00:00,2023-02-09 22:00:00+00:00,-4.4404,4.4404,0.7147,-0.034219,LONG_SPREAD,3000.0,1749.56,1250.44,0.1377,STRONG,5.0,0.444,53.29,-1.7202,TIMESTOP,2.0,0.0,0.021263,0.003,0.018263,54.79,-1.7202,-4.4404,-0.034219,0.003681,True
621,2023-02-16 23:00:00+00:00,2023-02-17 01:00:00+00:00,-2.3424,2.3424,0.7337,-0.014997,LONG_SPREAD,806.25,465.05,341.2,0.1377,NORMAL,3.8424,0.2342,28.11,-0.6004,TIMESTOP,2.0,7.85,0.011235,0.003,0.008235,14.49,-0.6004,-2.3424,-0.014997,0.003743,True
622,2023-02-17 04:00:00+00:00,2023-02-17 06:00:00+00:00,5.0,-5.0,0.7376,0.039946,SHORT_SPREAD,3000.0,1726.54,1273.46,0.1377,STRONG,5.0,-0.5,60.0,2.4417,TIMESTOP,2.0,0.0,0.023576,0.003,0.020576,61.73,2.4417,5.0,0.039946,0.003756,True
623,2023-02-17 16:00:00+00:00,2023-02-17 18:00:00+00:00,5.0,-5.0,0.7491,0.035161,SHORT_SPREAD,3000.0,1715.16,1284.84,0.1377,STRONG,5.0,-0.5,60.0,5.0,TIMESTOP,2.0,0.0,-0.022502,0.003,-0.025502,-76.51,5.0,5.0,0.035161,0.003727,False
624,2023-02-17 19:00:00+00:00,2023-02-17 21:00:00+00:00,5.0,-5.0,0.7674,0.04179,SHORT_SPREAD,2753.62,1558.01,1195.61,0.1377,STRONG,5.0,-0.5,60.0,2.0603,TIMESTOP,2.0,0.0,0.025033,0.003,0.022033,60.67,2.0603,5.0,0.04179,0.003691,True
625,2023-02-18 12:00:00+00:00,2023-02-18 14:00:00+00:00,-5.0,5.0,0.7552,-0.049201,LONG_SPREAD,2753.62,1568.83,1184.79,0.1377,STRONG,5.0,0.5,60.0,-4.054,TIMESTOP,2.0,0.0,0.015137,0.003,0.012137,33.42,-4.054,-5.0,-0.049201,0.003519,True
626,2023-02-18 15:00:00+00:00,2023-02-18 17:00:00+00:00,-3.5225,3.5225,0.7331,-0.030069,LONG_SPREAD,2424.93,1399.17,1025.77,0.1377,STRONG,5.0,0.3523,42.27,-1.7475,TIMESTOP,2.0,0.0,0.015189,0.003,0.012189,29.56,-1.7475,-3.5225,-0.030069,0.003386,True
627,2023-02-19 11:00:00+00:00,2023-02-19 13:00:00+00:00,3.2505,-3.2505,0.7366,0.029664,SHORT_SPREAD,2237.68,1288.55,949.13,0.1377,STRONG,4.7505,-0.3251,39.01,2.4339,TIMESTOP,2.0,0.0,0.006824,0.003,0.003824,8.56,2.4339,3.804,0.029664,0.003353,True
628,2023-02-19 15:00:00+00:00,2023-02-19 17:00:00+00:00,2.2598,-2.2598,0.7451,0.021463,SHORT_SPREAD,777.82,445.71,332.11,0.1377,NORMAL,3.7598,-0.226,27.12,0.3744,TIMESTOP,2.0,8.58,0.017494,0.003,0.014494,19.85,0.3744,2.2598,0.021463,0.003348,True
629,2023-02-19 23:00:00+00:00,2023-02-20 01:00:00+00:00,-2.084,2.084,0.745,-0.018679,LONG_SPREAD,717.3,411.07,306.23,0.1377,NORMAL,3.584,0.2084,25.01,-0.8211,TIMESTOP,2.0,7.7,0.011764,0.003,0.008764,13.99,-0.7723,-2.084,-0.018679,0.003395,True
630,2023-02-20 07:00:00+00:00,2023-02-20 09:00:00+00:00,-2.9402,2.9402,0.7337,-0.027218,LONG_SPREAD,1012.03,583.75,428.28,0.1377,NORMAL,4.4402,0.294,35.28,-0.4644,TIMESTOP,2.0,22.42,0.023654,0.003,0.020654,43.32,-0.4644,-2.9402,-0.027218,0.003339,True
631,2023-02-24 21:00:00+00:00,2023-02-24 23:00:00+00:00,-2.8027,2.8027,0.706,-0.027473,LONG_SPREAD,964.71,565.48,399.22,0.1377,NORMAL,4.3027,0.2803,33.63,0.6909,TIMESTOP,2.0,31.17,0.033814,0.003,0.030814,60.9,1.0338,-2.8027,-0.027473,0.003503,True
632,2023-03-08 05:00:00+00:00,2023-03-08 07:00:00+00:00,-3.0009,3.0009,0.6877,-0.028177,LONG_SPREAD,1032.91,612.03,420.87,0.1377,STRONG,4.5009,0.3001,36.01,-0.9369,TIMESTOP,2.0,18.0,0.018929,0.003,0.015929,34.45,-0.9369,-3.0009,-0.028177,0.004067,True
633,2023-03-10 13:00:00+00:00,2023-03-10 15:00:00+00:00,2.7253,-2.7253,0.6988,0.023705,SHORT_SPREAD,938.06,552.2,385.86,0.1377,NORMAL,4.2253,-0.2725,32.7,0.9651,TIMESTOP,2.0,13.72,0.016123,0.003,0.013123,26.03,0.9651,2.7253,0.023705,0.004309,True
634,2023-03-12 20:00:00+00:00,2023-03-12 22:00:00+00:00,2.0238,-2.0238,0.7218,0.012226,SHORT_SPREAD,1393.22,809.15,584.07,0.1377,NORMAL,3.5238,-0.2024,24.29,2.4141,TIMESTOP,2.0,0.0,-0.002808,0.003,-0.005808,-8.09,1.6636,2.4141,0.012226,0.004253,False
635,2023-03-12 23:00:00+00:00,2023-03-13 01:00:00+00:00,3.1509,-3.1509,0.7307,0.020169,SHORT_SPREAD,2169.07,1253.3,915.76,0.1377,STRONG,4.6509,-0.3151,37.81,1.4719,TIMESTOP,2.0,0.0,0.011282,0.003,0.008282,17.96,1.4719,3.1509,0.020169,0.004144,True
636,2023-03-14 12:00:00+00:00,2023-03-14 14:00:00+00:00,2.2846,-2.2846,0.7567,0.014809,SHORT_SPREAD,1572.71,895.24,677.46,0.1377,NORMAL,3.7846,-0.2285,27.41,1.7414,TIMESTOP,2.0,0.0,0.003577,0.003,0.000577,0.91,1.7414,2.2846,0.014809,0.003878,True
637,2023-03-14 20:00:00+00:00,2023-03-14 22:00:00+00:00,-2.0863,2.0863,0.7647,-0.015147,LONG_SPREAD,1436.25,813.88,622.37,0.1377,NORMAL,3.5863,0.2086,25.04,-1.1094,TIMESTOP,2.0,0.0,0.006718,0.003,0.003718,5.34,-1.1094,-2.0863,-0.015147,0.003719,True
638,2023-03-17 10:00:00+00:00,2023-03-17 12:00:00+00:00,2.4322,-2.4322,0.7706,0.016408,SHORT_SPREAD,837.16,472.81,364.35,0.1377,NORMAL,3.9322,-0.2432,29.19,0.2618,TIMESTOP,2.0,11.19,0.014865,0.003,0.011865,21.12,0.2618,2.4322,0.016408,0.003693,True
639,2023-03-17 23:00:00+00:00,2023-03-18 01:00:00+00:00,2.3967,-2.3967,0.776,0.015728,SHORT_SPREAD,824.94,464.49,360.44,0.1377,NORMAL,3.8967,-0.2397,28.76,1.0,TIMESTOP,2.0,6.29,0.009131,0.003,0.006131,11.35,1.0,2.3967,0.015728,0.003605,True
640,2023-03-20 02:00:00+00:00,2023-03-20 04:00:00+00:00,-2.1208,2.1208,0.7775,-0.013856,LONG_SPREAD,729.98,410.68,319.3,0.1377,NORMAL,3.6208,0.2121,25.45,-0.9869,TIMESTOP,2.0,4.26,0.007332,0.003,0.004332,7.42,-0.9869,-2.1208,-0.013856,0.003656,True
641,2023-03-20 10:00:00+00:00,2023-03-20 12:00:00+00:00,-3.2459,3.2459,0.7709,-0.021714,LONG_SPREAD,2234.51,1261.8,972.71,0.1377,STRONG,4.7459,0.3246,38.95,-1.3546,TIMESTOP,2.0,0.0,0.012527,0.003,0.009527,21.29,-1.1074,-3.2459,-0.021714,0.003627,True
642,2023-03-20 14:00:00+00:00,2023-03-20 16:00:00+00:00,-2.3685,2.3685,0.7656,-0.016164,LONG_SPREAD,1630.51,923.5,707.01,0.1377,NORMAL,3.8685,0.2369,28.42,-3.6945,TIMESTOP,2.0,0.0,-0.009443,0.003,-0.012443,-20.29,-2.3685,-3.6945,-0.016164,0.003593,False
643,2023-03-20 17:00:00+00:00,2023-03-20 19:00:00+00:00,-2.1733,2.1733,0.7609,-0.015386,LONG_SPREAD,1496.14,849.64,646.5,0.1377,NORMAL,3.6733,0.2173,26.08,-1.4733,TIMESTOP,2.0,0.0,0.004734,0.003,0.001734,2.59,-1.4733,-2.1733,-0.015386,0.003598,True
644,2023-03-22 12:00:00+00:00,2023-03-22 14:00:00+00:00,-3.2387,3.2387,0.7436,-0.023128,LONG_SPREAD,1114.76,639.33,475.43,0.1377,STRONG,4.7387,0.3239,38.86,0.3745,TIMESTOP,2.0,26.74,0.025487,0.003,0.022487,51.81,0.3745,-3.2387,-0.023128,0.003488,True
645,2023-03-23 16:00:00+00:00,2023-03-23 18:00:00+00:00,2.2806,-2.2806,0.7454,0.01563,SHORT_SPREAD,784.97,449.75,335.22,0.1377,NORMAL,3.7806,-0.2281,27.37,0.0417,TIMESTOP,2.0,8.96,0.015822,0.003,0.012822,19.02,0.0417,2.2806,0.01563,0.003458,True
646,2023-03-27 13:00:00+00:00,2023-03-27 15:00:00+00:00,2.5404,-2.5404,0.743,0.017766,SHORT_SPREAD,874.4,501.67,372.73,0.1377,NORMAL,4.0404,-0.254,30.48,-0.1465,TIMESTOP,2.0,15.48,0.019199,0.003,0.016199,29.64,-0.1465,2.5404,0.017766,0.003689,True
647,2023-03-31 07:00:00+00:00,2023-03-31 09:00:00+00:00,-2.2519,2.2519,0.7396,-0.015469,LONG_SPREAD,775.12,445.57,329.55,0.1377,NORMAL,3.7519,0.2252,27.02,-0.9801,TIMESTOP,2.0,5.66,0.008802,0.003,0.005802,10.16,-0.9801,-2.2519,-0.015469,0.003619,True
648,2023-04-02 02:00:00+00:00,2023-04-02 04:00:00+00:00,2.6082,-2.6082,0.7432,0.017271,SHORT_SPREAD,1795.5,1029.98,765.52,0.1377,NORMAL,4.1082,-0.2608,31.3,1.7436,TIMESTOP,2.0,0.0,0.00564,0.003,0.00264,4.74,1.4954,2.6082,0.017271,0.003627,True
649,2023-04-03 23:00:00+00:00,2023-04-04 01:00:00+00:00,2.0499,-2.0499,0.7574,0.013024,SHORT_SPREAD,705.58,401.49,304.1,0.1377,NORMAL,3.5499,-0.205,24.6,0.6183,TIMESTOP,2.0,5.91,0.009204,0.003,0.006204,10.29,0.512,2.0499,0.013024,0.003764,True
650,2023-04-11 07:00:00+00:00,2023-04-11 09:00:00+00:00,2.2692,-2.2692,0.7525,0.012038,SHORT_SPREAD,781.07,445.68,335.39,0.1377,NORMAL,3.7692,-0.2269,27.23,1.1709,TIMESTOP,2.0,5.14,0.005815,0.003,0.002815,7.34,0.7476,2.2692,0.012038,0.003975,True
651,2023-04-14 00:00:00+00:00,2023-04-14 02:00:00+00:00,3.2185,-3.2185,0.7669,0.01656,SHORT_SPREAD,1107.83,626.99,480.84,0.1377,STRONG,4.7185,-0.3219,38.62,0.257,TIMESTOP,2.0,14.73,0.014793,0.003,0.011793,27.79,0.257,3.2185,0.01656,0.004004,True
652,2023-04-14 05:00:00+00:00,2023-04-14 07:00:00+00:00,-3.5323,3.5323,0.7638,-0.01726,LONG_SPREAD,2431.65,1378.68,1052.97,0.1377,STRONG,5.0,0.3532,42.39,-1.815,TIMESTOP,2.0,0.0,0.008605,0.003,0.005605,13.63,-1.3845,-3.5323,-0.01726,0.003896,True
653,2023-04-14 14:00:00+00:00,2023-04-14 16:00:00+00:00,-2.8711,2.8711,0.7577,-0.014098,LONG_SPREAD,988.23,562.24,425.99,0.1377,NORMAL,4.3711,0.2871,34.45,-0.0448,TIMESTOP,2.0,9.7,0.014449,0.003,0.011449,21.01,-0.0448,-2.8711,-0.014098,0.003858,True
654,2023-04-15 14:00:00+00:00,2023-04-15 16:00:00+00:00,-2.6446,2.6446,0.7568,-0.012867,LONG_SPREAD,910.28,518.14,392.14,0.1377,NORMAL,4.1446,0.2645,31.74,-0.9406,TIMESTOP,2.0,6.41,0.008545,0.003,0.005545,11.46,-0.9406,-2.6446,-0.012867,0.003849,True
655,2023-04-16 01:00:00+00:00,2023-04-16 03:00:00+00:00,-2.0838,2.0838,0.7484,-0.010125,LONG_SPREAD,717.25,410.23,307.03,0.1377,NORMAL,3.5838,0.2084,25.01,-0.6715,TIMESTOP,2.0,4.68,0.007147,0.003,0.004147,7.65,-0.5013,-2.0838,-0.010125,0.003771,True
656,2023-04-17 02:00:00+00:00,2023-04-17 04:00:00+00:00,-3.842,3.842,0.7443,-0.019556,LONG_SPREAD,2644.89,1516.33,1128.56,0.1377,STRONG,5.0,0.3842,46.1,-3.8826,TIMESTOP,2.0,0.0,-0.000859,0.003,-0.003859,-10.21,-3.5909,-3.8826,-0.019556,0.003774,False
657,2023-04-17 05:00:00+00:00,2023-04-17 07:00:00+00:00,-2.4324,2.4324,0.7375,-0.012793,LONG_SPREAD,837.23,481.86,355.36,0.1377,NORMAL,3.9324,0.2432,29.19,0.1574,TIMESTOP,2.0,10.42,0.013945,0.003,0.010945,19.58,0.1574,-2.4324,-0.012793,0.00374,True
658,2023-04-17 19:00:00+00:00,2023-04-17 21:00:00+00:00,-2.1062,2.1062,0.7343,-0.011128,LONG_SPREAD,1449.9,836.0,613.9,0.1377,NORMAL,3.6062,0.2106,25.27,-1.7101,TIMESTOP,2.0,0.0,0.002016,0.003,-0.000984,-1.43,-1.7101,-2.1062,-0.011128,0.003762,False
659,2023-04-18 11:00:00+00:00,2023-04-18 13:00:00+00:00,-2.0573,2.0573,0.7287,-0.011168,LONG_SPREAD,1416.23,819.22,597.01,0.1377,NORMAL,3.5573,0.2057,24.69,-1.0345,TIMESTOP,2.0,0.0,0.005491,0.003,0.002491,3.53,-1.0345,-2.2885,-0.011168,0.003621,True
660,2023-04-18 14:00:00+00:00,2023-04-18 16:00:00+00:00,-2.2024,2.2024,0.7242,-0.012054,LONG_SPREAD,758.08,439.67,318.41,0.1377,NORMAL,3.7024,0.2202,26.43,-0.1162,TIMESTOP,2.0,7.42,0.01129,0.003,0.00829,13.71,-0.1162,-2.45,-0.012054,0.003566,True
661,2023-04-19 09:00:00+00:00,2023-04-19 11:00:00+00:00,-2.0145,2.0145,0.7256,-0.011377,LONG_SPREAD,1386.79,803.66,583.13,0.1377,NORMAL,3.5145,0.2014,24.17,-1.4908,TIMESTOP,2.0,0.0,0.002818,0.003,-0.000182,-0.25,-1.2589,-2.0145,-0.011377,0.003616,False
662,2023-04-20 13:00:00+00:00,2023-04-20 15:00:00+00:00,-2.3917,2.3917,0.724,-0.013032,LONG_SPREAD,1646.47,955.01,691.46,0.1377,NORMAL,3.8917,0.2392,28.7,-1.6609,TIMESTOP,2.0,0.0,0.003827,0.003,0.000827,1.36,-1.6609,-2.4614,-0.013032,0.003765,True
663,2023-04-24 04:00:00+00:00,2023-04-24 06:00:00+00:00,2.1099,-2.1099,0.7284,0.010487,SHORT_SPREAD,726.23,420.17,306.06,0.1377,NORMAL,3.6099,-0.211,25.32,-0.0892,TIMESTOP,2.0,4.62,0.011357,0.003,0.008357,10.69,-0.0892,2.1099,0.010487,0.004086,True
664,2023-04-24 08:00:00+00:00,2023-04-24 10:00:00+00:00,-2.1964,2.1964,0.7273,-0.0117,LONG_SPREAD,755.99,437.68,318.32,0.1377,NORMAL,3.6964,0.2196,26.36,-0.8628,TIMESTOP,2.0,4.04,0.006838,0.003,0.003838,6.94,-0.8628,-2.1964,-0.0117,0.004096,True
665,2023-04-26 20:00:00+00:00,2023-04-26 22:00:00+00:00,-2.3201,2.3201,0.7342,-0.012447,LONG_SPREAD,798.59,460.49,338.1,0.1377,NORMAL,3.8201,0.232,27.84,-0.7367,TIMESTOP,2.0,5.77,0.008146,0.003,0.005146,9.88,-0.6275,-2.3201,-0.012447,0.004009,True
666,2023-04-28 16:00:00+00:00,2023-04-28 18:00:00+00:00,2.4869,-2.4869,0.7339,0.012147,SHORT_SPREAD,1712.0,987.39,724.62,0.1377,NORMAL,3.9869,-0.2487,29.84,1.4599,TIMESTOP,2.0,0.0,0.005112,0.003,0.002112,3.62,1.4599,2.4869,0.012147,0.004128,True
667,2023-05-01 19:00:00+00:00,2023-05-01 21:00:00+00:00,-2.1813,2.1813,0.732,-0.011634,LONG_SPREAD,1501.65,866.99,634.66,0.1377,NORMAL,3.6813,0.2181,26.18,-1.4252,TIMESTOP,2.0,0.0,0.003804,0.003,0.000804,1.21,-1.4252,-2.1813,-0.011634,0.004297,True
668,2023-05-08 01:00:00+00:00,2023-05-08 03:00:00+00:00,-2.5244,2.5244,0.7303,-0.012458,LONG_SPREAD,1737.79,1004.31,733.48,0.1377,NORMAL,4.0244,0.2524,30.29,-1.8844,TIMESTOP,2.0,0.0,0.003235,0.003,0.000235,0.41,-1.8844,-2.5244,-0.012458,0.004481,True
669,2023-05-08 04:00:00+00:00,2023-05-08 06:00:00+00:00,-2.7851,2.7851,0.7301,-0.013158,LONG_SPREAD,958.64,554.08,404.56,0.1377,NORMAL,4.2851,0.2785,33.42,-0.1733,TIMESTOP,2.0,9.89,0.011813,0.003,0.008813,18.34,-0.1733,-2.7851,-0.013158,0.004511,True
670,2023-05-08 08:00:00+00:00,2023-05-08 10:00:00+00:00,-2.0713,2.0713,0.7295,-0.009957,LONG_SPREAD,712.94,412.22,300.73,0.1377,NORMAL,3.5713,0.2071,24.86,-0.8636,TIMESTOP,2.0,3.2,0.005401,0.003,0.002401,4.91,-0.7365,-2.0713,-0.009957,0.004548,True
671,2023-05-09 03:00:00+00:00,2023-05-09 05:00:00+00:00,2.0311,-2.0311,0.7293,0.008271,SHORT_SPREAD,699.1,404.27,294.83,0.1377,NORMAL,3.5311,-0.2031,24.37,0.9893,TIMESTOP,2.0,2.18,0.004612,0.003,0.001612,3.3,0.9893,2.0311,0.008271,0.004633,True
672,2023-05-10 14:00:00+00:00,2023-05-10 16:00:00+00:00,3.9358,-3.9358,0.732,0.015899,SHORT_SPREAD,2709.43,1564.32,1145.11,0.1377,STRONG,5.0,-0.3936,47.23,2.31,TIMESTOP,2.0,0.0,0.006547,0.003,0.003547,9.61,2.31,3.9358,0.015899,0.004696,True
673,2023-05-10 20:00:00+00:00,2023-05-10 22:00:00+00:00,2.3888,-2.3888,0.736,0.009804,SHORT_SPREAD,822.24,473.63,348.61,0.1377,NORMAL,3.8888,-0.2389,28.67,1.0318,TIMESTOP,2.0,3.83,0.005732,0.003,0.002732,6.07,0.9329,2.3888,0.009804,0.004699,True
674,2023-05-12 06:00:00+00:00,2023-05-12 08:00:00+00:00,-2.1056,2.1056,0.7339,-0.008954,LONG_SPREAD,1449.53,836.0,613.52,0.1377,NORMAL,3.6056,0.2106,25.27,-2.5347,TIMESTOP,2.0,0.0,-0.001899,0.003,-0.004899,-7.1,-2.0641,-2.5347,-0.008954,0.004884,False
675,2023-05-13 01:00:00+00:00,2023-05-13 03:00:00+00:00,2.0288,-2.0288,0.7279,0.008139,SHORT_SPREAD,698.32,404.14,294.19,0.1377,NORMAL,3.5288,-0.2029,24.35,1.1283,TIMESTOP,2.0,3.17,0.003758,0.003,0.000758,3.7,0.5899,2.0288,0.008139,0.004741,True
676,2023-05-15 19:00:00+00:00,2023-05-15 21:00:00+00:00,-2.0006,2.0006,0.7263,-0.008595,LONG_SPREAD,688.62,398.9,289.72,0.1377,NORMAL,3.5006,0.2001,24.01,-0.6048,TIMESTOP,2.0,2.86,0.005647,0.003,0.002647,4.68,-0.6048,-2.0006,-0.008595,0.00478,True
677,2023-05-16 06:00:00+00:00,2023-05-16 08:00:00+00:00,-2.103,2.103,0.7212,-0.009314,LONG_SPREAD,723.86,420.56,303.31,0.1377,NORMAL,3.603,0.2103,25.24,-0.9441,TIMESTOP,2.0,2.77,0.00478,0.003,0.00178,4.06,-0.8139,-2.103,-0.009314,0.004809,True
678,2023-05-17 19:00:00+00:00,2023-05-17 21:00:00+00:00,2.0894,-2.0894,0.7216,0.007688,SHORT_SPREAD,1438.38,835.47,602.9,0.1377,NORMAL,3.5894,-0.2089,25.07,1.8182,TIMESTOP,2.0,0.0,0.000976,0.003,-0.002024,-2.91,1.8182,3.3911,0.007688,0.004841,False
679,2023-05-18 03:00:00+00:00,2023-05-18 05:00:00+00:00,2.6356,-2.6356,0.7269,0.010194,SHORT_SPREAD,1814.37,1050.65,763.72,0.1377,NORMAL,4.1356,-0.2636,31.63,1.9125,TIMESTOP,2.0,0.0,0.00287,0.003,-0.00013,-0.24,1.9125,2.6356,0.010194,0.004815,False
680,2023-05-19 00:00:00+00:00,2023-05-19 02:00:00+00:00,2.1414,-2.1414,0.7307,0.008454,SHORT_SPREAD,1474.13,851.76,622.38,0.1377,NORMAL,3.6414,-0.2141,25.7,1.3753,TIMESTOP,2.0,0.0,0.003151,0.003,0.000151,0.22,1.1934,2.1414,0.008454,0.004932,True
681,2023-05-23 03:00:00+00:00,2023-05-23 05:00:00+00:00,2.2994,-2.2994,0.7301,0.008807,SHORT_SPREAD,1582.94,914.93,668.01,0.1377,NORMAL,3.7994,-0.2299,27.59,1.7438,TIMESTOP,2.0,0.0,0.002096,0.003,-0.000904,-1.43,1.7438,2.2994,0.008807,0.005109,False
682,2023-05-27 14:00:00+00:00,2023-05-27 16:00:00+00:00,2.5989,-2.5989,0.7341,0.009951,SHORT_SPREAD,894.57,515.88,378.69,0.1377,NORMAL,4.0989,-0.2599,31.19,0.5192,TIMESTOP,2.0,5.52,0.008026,0.003,0.005026,10.01,0.5192,2.5989,0.009951,0.005409,True
683,2023-05-28 21:00:00+00:00,2023-05-28 23:00:00+00:00,2.365,-2.365,0.7368,0.009197,SHORT_SPREAD,814.06,468.71,345.34,0.1377,NORMAL,3.865,-0.2365,28.38,0.3113,TIMESTOP,2.0,5.28,0.00799,0.003,0.00499,9.35,0.3113,2.365,0.009197,0.005334,True
684,2023-05-31 08:00:00+00:00,2023-05-31 10:00:00+00:00,-2.1164,2.1164,0.7332,-0.007794,LONG_SPREAD,1456.92,840.59,616.33,0.1377,NORMAL,3.6164,0.2116,25.4,-1.1057,TIMESTOP,2.0,0.0,0.003758,0.003,0.000758,1.1,-1.1057,-2.1164,-0.007794,0.005407,True
685,2023-06-01 02:00:00+00:00,2023-06-01 04:00:00+00:00,-2.3114,2.3114,0.7307,-0.00837,LONG_SPREAD,1591.2,919.38,671.82,0.1377,NORMAL,3.8114,0.2311,27.74,-1.499,TIMESTOP,2.0,0.0,0.002855,0.003,-0.000145,-0.23,-1.499,-2.3114,-0.00837,0.005483,False
686,2023-06-01 05:00:00+00:00,2023-06-01 07:00:00+00:00,-2.3414,2.3414,0.7293,-0.008566,LONG_SPREAD,805.9,466.02,339.88,0.1377,NORMAL,3.8414,0.2341,28.1,-0.7375,TIMESTOP,2.0,3.4,0.005719,0.003,0.002719,5.59,-0.7375,-2.3414,-0.008566,0.005496,True
687,2023-06-03 23:00:00+00:00,2023-06-04 01:00:00+00:00,2.8123,-2.8123,0.7337,0.009523,SHORT_SPREAD,968.01,558.35,409.65,0.1377,NORMAL,4.3123,-0.2812,33.75,0.1716,TIMESTOP,2.0,7.23,0.008966,0.003,0.005966,13.0,0.1716,2.8123,0.009523,0.005648,True
688,2023-06-05 16:00:00+00:00,2023-06-05 18:00:00+00:00,-4.6484,4.6484,0.7379,-0.016478,LONG_SPREAD,1500.0,863.11,636.89,0.1377,STRONG,5.0,0.4648,55.78,-1.3211,TIMESTOP,2.0,17.46,0.011907,0.003,0.008907,30.82,-0.9801,-4.6484,-0.016478,0.005716,True
689,2023-06-06 12:00:00+00:00,2023-06-06 14:00:00+00:00,-2.3009,2.3009,0.7364,-0.007686,LONG_SPREAD,1583.97,912.23,671.74,0.1377,NORMAL,3.8009,0.2301,27.61,-3.3848,TIMESTOP,2.0,0.0,-0.003915,0.003,-0.006915,-10.95,-1.4935,-3.3848,-0.007686,0.005803,False
